#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:parvagr" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:parvagr" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:parvagr">
#                <taxonset id="TaxonSet.parvagr" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:parvagr" name="distribution" x="@birthRate.t:parvagr">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:parvagr" name="distribution">
#            <parameter id="kappa.s:parvagr" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@parvagr" id="treeLikelihood.parvagr" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:parvagr" useAmbiguities="true">
#            <siteModel id="SiteModel.s:parvagr" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:parvagr" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:parvagr" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:parvagr" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:parvagr" kappa="@kappa.s:parvagr" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:parvagr" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:parvagr" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:parvagr" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:parvagr" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
107000	-5172.560190057541	-5630.853164029471	458.29297397192994	-5630.853164029471	0.08408718425244596	460.7582721526458	101.11167299502871	3.652126537557709	0.24787283644291974	0.2206333698612691	0.14525919379347219	0.3862345999023389
108000	-5170.253477783456	-5617.811436324066	447.5579585406094	-5617.811436324066	0.09108981710829063	450.02325672132525	98.68240802224511	3.652126537557709	0.24787283644291974	0.2206333698612691	0.14525919379347219	0.3862345999023389
109000	-5172.26925795024	-5620.740739598431	448.47148164819055	-5620.740739598431	0.09200148426576767	450.9367798289064	99.6102174064722	3.652126537557709	0.24787283644291974	0.2206333698612691	0.14525919379347219	0.3862345999023389
110000	-5162.864610190285	-5611.6347183830085	448.7701081927239	-5611.6347183830085	0.08594463881230513	451.2354063734398	114.61595969752794	3.652126537557709	0.24787283644291974	0.2206333698612691	0.14525919379347219	0.3862345999023389
111000	-5169.953545983275	-5627.354736853418	457.40119087014335	-5627.354736853418	0.08194213210216211	459.86648905085923	114.61550835305366	3.652126537557709	0.24787283644291974	0.2206333698612691	0.14525919379347219	0.3862345999023389
112000	-5178.484760916083	-5629.1993947970695	450.71463388098584	-5629.1993947970695	0.0867575260046129	453.3648674599381	92.2006789711867	4.241137365603616	0.24787283644291974	0.19932727324896057	0.1620230174613585	0.3907768728467611
113000	-5166.29001037072	-5615.480244425544	449.1902340548239	-5615.480244425544	0.09320085043345537	451.8404676337762	91.25141820151194	4.241137365603616	0.24787283644291974	0.19932727324896057	0.1620230174613585	0.3907768728467611
114000	-5167.2146342146925	-5623.568806195768	456.3541719810759	-5623.568806195768	0.080989319141513	459.0044055600282	95.29894959799601	4.241137365603616	0.23488596253749083	0.2123141471543895	0.1620230174613585	0.3907768728467611
115000	-5174.075972882147	-5623.272874801815	449.19690191966816	-5623.272874801815	0.08731085481516213	451.7975930511994	89.46439370709051	4.079155916400043	0.23488596253749083	0.2123141471543895	0.1620230174613585	0.3907768728467611
116000	-5162.957748555579	-5611.315218863	448.35747030742084	-5611.315218863	0.08598275949497115	450.95816143895206	96.4979070772825	4.079155916400043	0.23488596253749083	0.2005076059847875	0.1620230174613585	0.4025834140163631
117000	-5156.626438951876	-5607.7921365826605	451.16569763078536	-5607.7921365826605	0.08488410197490935	453.7663887623166	99.76314876244216	4.079155916400043	0.23488596253749083	0.2005076059847875	0.1620230174613585	0.4025834140163631
118000	-5164.047918097264	-5615.780399021812	451.7324809245475	-5615.780399021812	0.08710626867867734	454.4173807741479	90.5635622667821	4.356358989655866	0.23488596253749083	0.2005076059847875	0.1620230174613585	0.4025834140163631
119000	-5181.16927908	-5629.7615897601145	448.59231068011457	-5629.7615897601145	0.08709319572485609	451.277210529715	92.65308582463953	4.356358989655866	0.23488596253749083	0.2005076059847875	0.16933105415506072	0.3952753773226609
120000	-5168.217437545234	-5618.041374047181	449.823936501947	-5618.041374047181	0.09431140071284176	452.2743208627818	82.0263620677419	3.606449598462594	0.23488596253749083	0.2005076059847875	0.16933105415506072	0.3952753773226609
121000	-5178.594619694719	-5630.346834006741	451.75221431202255	-5630.346834006741	0.0910914065435572	454.20259867285733	97.2606337365017	3.606449598462594	0.23488596253749083	0.2005076059847875	0.16933105415506072	0.3952753773226609
122000	-5177.239561050333	-5629.387090177687	452.1475291273548	-5629.387090177687	0.07790691882345696	454.5979134881896	85.97897159942485	3.606449598462594	0.23488596253749083	0.2005076059847875	0.16933105415506072	0.3952753773226609
123000	-5180.256509544233	-5632.236143370781	451.9796338265481	-5632.236143370781	0.07884128083257591	454.5390661163389	90.56765705431033	3.946629363870033	0.23488596253749083	0.2005076059847875	0.16933105415506072	0.3952753773226609
124000	-5167.068493355924	-5623.21956702659	456.15107367066634	-5623.21956702659	0.07823072368732167	458.71050596045717	101.1055817306907	3.946629363870033	0.2549906416846666	0.2005076059847875	0.16933105415506072	0.3751706981754851
125000	-5167.212086661312	-5623.031845405392	455.81975874408005	-5623.031845405392	0.08110864401079526	458.3791910338709	89.63471206348659	3.946629363870033	0.2666858049350619	0.2093220911542171	0.16051656898563113	0.3634755349250898
126000	-5173.917358574487	-5632.545952203933	458.6285936294462	-5632.545952203933	0.08196273415870983	461.188025919237	107.08560491328478	3.946629363870033	0.2666858049350619	0.2093220911542171	0.16051656898563113	0.3634755349250898
127000	-5159.420779846067	-5619.402810283582	459.98203043751545	-5619.402810283582	0.0800359317183993	462.5414627273063	89.59638896560358	3.946629363870033	0.2666858049350619	0.201507278503663	0.16051656898563113	0.3712903475756439
128000	-5172.47159297414	-5624.1214440346375	451.6498510604982	-5624.1214440346375	0.08575262260206627	454.209283350289	89.21420581435751	3.946629363870033	0.2666858049350619	0.1986302242872259	0.16339362320206824	0.3712903475756439
129000	-5170.166855468314	-5624.18727988516	454.0204244168461	-5624.18727988516	0.08322272807312936	456.67345784566976	88.47414605869245	4.250385529642287	0.2666858049350619	0.2048954677707125	0.15712837971858165	0.3712903475756439
130000	-5160.219811647114	-5618.403340303842	458.18352865672887	-5618.403340303842	0.07864166243430112	460.7790057600902	94.54033054423802	4.062289979718287	0.2666858049350619	0.206002443650626	0.15602140383866814	0.3712903475756439
131000	-5161.879729121147	-5617.965434848703	456.08570572755616	-5617.965434848703	0.08299767601607451	458.68118283091746	84.48371201954451	4.062289979718287	0.2666858049350619	0.206002443650626	0.15602140383866814	0.3712903475756439
132000	-5174.046727714954	-5622.223998375058	448.177270660104	-5622.223998375058	0.08899791129458155	450.6104353071194	98.29155705474314	3.5540379342521513	0.2666858049350619	0.206002443650626	0.15602140383866814	0.3712903475756439
133000	-5168.437449412994	-5623.269800317306	454.8323509043118	-5623.269800317306	0.07829570134864564	457.2655155513272	97.7924919704457	3.5540379342521513	0.2666858049350619	0.206002443650626	0.15602140383866814	0.3712903475756439
134000	-5165.578497251067	-5619.5323764040495	453.9538791529819	-5619.5323764040495	0.08168917669869735	456.38704379999734	92.33128034787144	3.5540379342521513	0.2666858049350619	0.206002443650626	0.15602140383866814	0.3712903475756439
135000	-5168.53844268931	-5629.006575938928	460.46813324961835	-5629.006575938928	0.07596197983073921	462.90129789663376	96.68207550271525	3.5540379342521513	0.2666858049350619	0.206002443650626	0.15602140383866814	0.3712903475756439
136000	-5182.193325539604	-5628.955277146892	446.761951607287	-5628.955277146892	0.08794058852465003	449.19511625430243	86.05680827107591	3.5540379342521513	0.2666858049350619	0.206002443650626	0.15602140383866814	0.3712903475756439
137000	-5159.099502989214	-5614.3752600211965	455.2757570319825	-5614.3752600211965	0.08051955604616857	457.7089216789979	86.87131353248685	3.5540379342521513	0.23154835361224818	0.206002443650626	0.15602140383866814	0.4064277988984576
138000	-5161.656134131943	-5621.089333458504	459.4331993265617	-5621.089333458504	0.08405044742446018	462.00546235809605	96.0172530202255	3.987614243059587	0.23154835361224818	0.206002443650626	0.15602140383866814	0.4064277988984576
139000	-5170.077676555946	-5623.972345483123	453.89466892717746	-5623.972345483123	0.08369861006996397	456.4669319587118	110.26631586138348	3.987614243059587	0.23154835361224818	0.2010965605099165	0.15602140383866814	0.4113336820391671
140000	-5166.7498972206095	-5625.015304258293	458.2654070376842	-5625.015304258293	0.08193691662402544	460.8273293323324	97.5345717969274	3.954567076553177	0.23154835361224818	0.2010965605099165	0.15602140383866814	0.4113336820391671
141000	-5171.065903990976	-5632.3706248314065	461.3047208404304	-5632.3706248314065	0.08479236082663662	463.86664313507856	95.41404680173275	3.954567076553177	0.23154835361224818	0.2010965605099165	0.15602140383866814	0.4113336820391671
142000	-5172.898697043695	-5620.349975896154	447.45127885245927	-5620.349975896154	0.08815093850449172	450.01320114710745	79.5902741131581	3.954567076553177	0.23154835361224818	0.2010965605099165	0.15602140383866814	0.4113336820391671
143000	-5160.217878247289	-5615.612092142017	455.3942138947282	-5615.612092142017	0.08063558866578135	457.95613618937637	83.03261826669645	3.954567076553177	0.23154835361224818	0.2010965605099165	0.15673768426523843	0.4106174016125968
144000	-5155.983047863557	-5607.039037484742	451.05598962118495	-5607.039037484742	0.08779354866968249	453.61791191583313	98.712266542411	3.954567076553177	0.23154835361224818	0.2010965605099165	0.15673768426523843	0.4106174016125968
145000	-5160.941575206153	-5613.315074826845	452.3734996206924	-5613.315074826845	0.08479059135722543	454.9354219153406	88.02536929079696	3.954567076553177	0.23154835361224818	0.2010965605099165	0.15673768426523843	0.4106174016125968
146000	-5160.356944096808	-5617.8411694729275	457.48422537612026	-5617.8411694729275	0.08351116745499008	460.04614767076845	105.18707875353414	3.954567076553177	0.23154835361224818	0.2010965605099165	0.15673768426523843	0.4106174016125968
147000	-5163.601683728254	-5619.735374937039	456.13369120878446	-5619.735374937039	0.0842435201229335	458.69561350343264	93.02150742675127	3.954567076553177	0.23154835361224818	0.2010965605099165	0.15673768426523843	0.4106174016125968
148000	-5163.233856000372	-5616.733841948882	453.499985948511	-5616.733841948882	0.08452953394149991	456.06190824315917	81.67879030426798	3.954567076553177	0.24298576594625887	0.18965914817590582	0.15673768426523843	0.4106174016125968
149000	-5162.618871919918	-5615.354196780626	452.73532486070786	-5615.354196780626	0.0852776505856528	455.29724715535605	98.56975819810225	3.954567076553177	0.24298576594625887	0.18965914817590582	0.15673768426523843	0.4106174016125968
150000	-5159.17370884173	-5609.850554216109	450.67684537437873	-5609.850554216109	0.08983180348781748	453.2387676690269	90.01524285994583	3.954567076553177	0.24298576594625887	0.18965914817590582	0.15673768426523843	0.4106174016125968
151000	-5151.282062946187	-5609.3158172459935	458.03375429980684	-5609.3158172459935	0.08493358462923634	460.595676594455	107.21093881819517	3.954567076553177	0.24298576594625887	0.18965914817590582	0.15673768426523843	0.4106174016125968
152000	-5160.911750704705	-5615.519678996527	454.6079282918217	-5615.519678996527	0.08716626757009892	457.16985058646986	85.38051229227648	3.954567076553177	0.24298576594625887	0.18965914817590582	0.15673768426523843	0.4106174016125968
153000	-5184.489074812615	-5628.6191623513405	444.13008753872475	-5628.6191623513405	0.09695794867850172	446.69200983337294	94.48446159792654	3.954567076553177	0.24298576594625887	0.18965914817590582	0.15673768426523843	0.4106174016125968
154000	-5160.608388591179	-5616.421673652276	455.81328506109634	-5616.421673652276	0.08387441319779922	458.3752073557445	92.37528451858842	3.954567076553177	0.24298576594625887	0.18965914817590582	0.15673768426523843	0.4106174016125968
155000	-5173.696044773507	-5630.178651145328	456.4826063718213	-5630.178651145328	0.08299279201605148	459.0445286664695	85.35701261696144	3.954567076553177	0.24298576594625887	0.19505721863307282	0.15133961380807143	0.4106174016125968
156000	-5189.322937471574	-5647.527174234939	458.2042367633653	-5647.527174234939	0.08805132317893609	460.7661590580135	85.84490527182373	3.954567076553177	0.24298576594625887	0.19505721863307282	0.15133961380807143	0.4106174016125968
157000	-5182.181302069041	-5633.507335597944	451.32603352890374	-5633.507335597944	0.09006113677136585	453.8879558235519	101.32079167771806	3.954567076553177	0.24298576594625887	0.21032936468184213	0.15133961380807143	0.3953452555638275
158000	-5180.649693993379	-5626.454884150339	445.8051901569609	-5626.454884150339	0.09001880339553406	448.3671124516091	97.11337714335542	3.954567076553177	0.24298576594625887	0.21032936468184213	0.15133961380807143	0.3953452555638275
159000	-5169.020494363577	-5621.716388122311	452.69589375873426	-5621.716388122311	0.08657123581514432	455.25781605338244	92.13388364948692	3.954567076553177	0.24298576594625887	0.21032936468184213	0.15133961380807143	0.3953452555638275
160000	-5176.868297946698	-5629.187533784873	452.319235838176	-5629.187533784873	0.08694623493434789	454.88115813282417	77.10752797559977	3.954567076553177	0.24298576594625887	0.21032936468184213	0.15133961380807143	0.3953452555638275
161000	-5177.158927522634	-5627.745205275057	450.5862777524227	-5627.745205275057	0.0872388066900114	453.1482000470709	83.49259078775852	3.954567076553177	0.24298576594625887	0.21032936468184213	0.15133961380807143	0.3953452555638275
162000	-5173.863635625193	-5629.164996962339	455.3013613371457	-5629.164996962339	0.08286551382700019	457.8632836317939	93.05412025655217	3.954567076553177	0.24298576594625887	0.21032936468184213	0.15133961380807143	0.3953452555638275
163000	-5174.484593741274	-5625.822536933662	451.33794319238905	-5625.822536933662	0.08620464570927774	453.89986548703723	107.66211431861231	3.954567076553177	0.24298576594625887	0.21032936468184213	0.15133961380807143	0.3953452555638275
164000	-5173.849248385192	-5626.970479289393	453.12123090420033	-5626.970479289393	0.08189196652736083	455.6831531988485	102.35503164525412	3.954567076553177	0.24298576594625887	0.21032936468184213	0.15133961380807143	0.3953452555638275
165000	-5178.162988171654	-5633.9815505039805	455.81856233232577	-5633.9815505039805	0.08272359533867978	458.38048462697395	97.41283701352782	3.954567076553177	0.24298576594625887	0.21032936468184213	0.15133961380807143	0.3953452555638275
166000	-5173.688545165315	-5622.718146600794	449.02960143547915	-5622.718146600794	0.08785019961716725	451.59152373012734	97.89445724506251	3.954567076553177	0.24298576594625887	0.21032936468184213	0.1738519709559249	0.37283289841597406
167000	-5160.780916979982	-5608.693284797542	447.91236781755975	-5608.693284797542	0.08724815048663774	450.47429011220794	89.60677407300099	3.954567076553177	0.24298576594625887	0.21032936468184213	0.1738519709559249	0.37283289841597406
168000	-5152.52797231049	-5614.887297015111	462.3593247046198	-5614.887297015111	0.08044941996399652	464.92124699926796	100.8178673040915	3.954567076553177	0.24298576594625887	0.21032936468184213	0.1738519709559249	0.37283289841597406
169000	-5166.757116813894	-5622.085210077619	455.3280932637255	-5622.085210077619	0.08570260441976106	457.8900155583737	95.79185670273291	3.954567076553177	0.24298576594625887	0.21032936468184213	0.1738519709559249	0.37283289841597406
170000	-5175.112576776539	-5624.171190078886	449.05861330234734	-5624.171190078886	0.08974501282632413	451.6205355969955	87.4246293058582	3.954567076553177	0.24298576594625887	0.21032936468184213	0.1738519709559249	0.37283289841597406
171000	-5183.353927644303	-5632.97959441002	449.62566676571623	-5632.97959441002	0.08904008786514458	452.1875890603644	92.72282218463258	3.954567076553177	0.24298576594625887	0.21032936468184213	0.1738519709559249	0.37283289841597406
172000	-5184.340617150133	-5646.070903326545	461.7302861764116	-5646.070903326545	0.07959768345256961	464.2922084710598	102.85490227264454	3.954567076553177	0.24298576594625887	0.23416942744340985	0.1738519709559249	0.34899283565440636
173000	-5191.003680331192	-5641.555282495768	450.55160216457523	-5641.555282495768	0.08580969682250941	453.1135244592234	92.18053999101076	3.954567076553177	0.24298576594625887	0.21950014709999974	0.1738519709559249	0.36366211599781645
174000	-5193.525629551122	-5644.0214271109	450.4957975597779	-5644.0214271109	0.08104307792028341	453.0532757126008	96.9598105463238	3.9404053059234903	0.24298576594625887	0.21959572117757384	0.1738519709559249	0.36356654192024235
175000	-5186.237204283831	-5634.323207150586	448.0860028667562	-5634.323207150586	0.08857390226677751	450.6434810195791	76.42884989921644	3.9404053059234903	0.23461179858215103	0.21959572117757384	0.15191214200252132	0.39388033823775376
176000	-5169.737612231126	-5621.507197448134	451.7695852170084	-5621.507197448134	0.08484508889448789	454.3270633698313	105.058000946354	3.9404053059234903	0.23461179858215103	0.21959572117757384	0.15191214200252132	0.39388033823775376
177000	-5189.974164658541	-5633.438467523208	443.4643028646667	-5633.438467523208	0.08796522984551831	446.15686243965786	83.04788491372682	4.382029023970295	0.23461179858215103	0.21959572117757384	0.15191214200252132	0.39388033823775376
178000	-5185.293519145403	-5633.567003512389	448.2734843669867	-5633.567003512389	0.0848986361448404	450.96604394197783	78.68557102054943	4.382029023970295	0.23461179858215103	0.21959572117757384	0.15191214200252132	0.39388033823775376
179000	-5180.68752161178	-5626.024487937736	445.3369663259566	-5626.024487937736	0.08893262430008414	448.02952590094776	81.80282912792603	4.382029023970295	0.23461179858215103	0.21959572117757384	0.15191214200252132	0.39388033823775376
180000	-5182.829784412224	-5633.758009855341	450.9282254431168	-5633.758009855341	0.08641715562735677	453.62078501810794	98.49147567370358	4.382029023970295	0.24570345566850044	0.20850406409122443	0.15762990092245033	0.3881625793178247
181000	-5156.285128615577	-5606.326529640217	450.0414010246394	-5606.326529640217	0.08903613917086917	452.76989334317017	83.98219138919137	4.503480463704545	0.24570345566850044	0.20850406409122443	0.17326500062303848	0.37252747961723653
182000	-5181.164952587279	-5623.53936427393	442.37441168665094	-5623.53936427393	0.09006846818662705	445.1029040051817	112.13683698673948	4.503480463704545	0.24570345566850044	0.20850406409122443	0.17918530898704013	0.3666071712532349
183000	-5159.944774885067	-5620.593241468651	460.64846658358414	-5620.593241468651	0.08549053414726282	463.3769589021149	94.44260767007157	4.503480463704545	0.24570345566850044	0.19922137692567662	0.17918530898704013	0.3758898584187827
184000	-5175.620080160554	-5624.226927755985	448.60684759543136	-5624.226927755985	0.09225806699306156	451.3353399139621	104.08552702073973	4.503480463704545	0.22384665277891658	0.22107817981526048	0.17918530898704013	0.3758898584187827
185000	-5178.125839716222	-5633.379043063766	455.25320334754446	-5633.379043063766	0.08749512637642107	457.9816956660752	92.6991452940434	4.503480463704545	0.2318929885084067	0.21303184408577036	0.17918530898704013	0.3758898584187827
186000	-5170.336582920069	-5624.64972703496	454.31314411489114	-5624.64972703496	0.0900382446928991	457.0416364334219	94.05943487888065	4.503480463704545	0.2618459018095006	0.21303184408577036	0.17918530898704013	0.34593694511768874
187000	-5181.461445229233	-5634.879087629154	453.41764239992165	-5634.879087629154	0.08614422389559093	456.1461347184524	99.17896061399611	4.503480463704545	0.2618459018095006	0.21303184408577036	0.17918530898704013	0.34593694511768874
188000	-5175.207705132023	-5627.179777410396	451.97207227837276	-5627.179777410396	0.08554586444236337	454.7005645969035	92.7812780945778	4.503480463704545	0.2618459018095006	0.21303184408577036	0.17918530898704013	0.34593694511768874
189000	-5187.169529549871	-5642.982727951153	455.81319840128134	-5642.982727951153	0.08471692980539769	458.5416907198121	97.61599346261427	4.503480463704545	0.2618459018095006	0.19389187083076237	0.17918530898704013	0.36507691837269673
190000	-5178.874283331208	-5630.155813105807	451.281529774599	-5630.155813105807	0.08889929125099641	454.01002209312975	95.33131689094763	4.503480463704545	0.2618459018095006	0.19389187083076237	0.17918530898704013	0.36507691837269673
191000	-5170.02869484419	-5627.072766192941	457.04407134875106	-5627.072766192941	0.08553547355932299	459.7725636672818	104.27556338276197	4.503480463704545	0.2753790118422531	0.20265596749870987	0.16565219895428768	0.3563128217047492
192000	-5179.824133196772	-5627.045786145757	447.2216529489853	-5627.045786145757	0.08763717797734462	449.657044909058	86.72487132569401	3.560797533148478	0.2753790118422531	0.20265596749870987	0.16565219895428768	0.3563128217047492
